연도,학년,과목,문형,문항번호,성취기준_코드,시대,문제형식,세부형식,자료핵심요소,정답핵심요소,이미지경로,원본PDF,처리일시
2022,공통,한국사,61회심화,45,,현대,역사 신문형,신문·서윤복 환영회,"군정청, 하지, 서윤복, 보스턴 마라톤",신한공사 설립·귀속 재산 관리,output/images/hancert/2022_공통_한국사_61회심화_45.png,input/pdf/한능검/(61회)한국사(심화)검사지.pdf,2026-07-12T22:42:22+09:00
2022,공통,한국사,61회심화,46,,현대,카드형,모바일 슬라이드·대성동,"군사분계선, 정전협정, 자유의 마을",애치슨 선언(전쟁 중 사실 아님),output/images/hancert/2022_공통_한국사_61회심화_46.png,input/pdf/한능검/(61회)한국사(심화)검사지.pdf,2026-07-12T22:42:22+09:00
2022,공통,한국사,61회심화,47,,현대,실내전시형,사진전·2인 대화,"3선 개헌 반대, 민주공화당, 신민당",10월 유신 선포,output/images/hancert/2022_공통_한국사_61회심화_47.png,input/pdf/한능검/(61회)한국사(심화)검사지.pdf,2026-07-12T22:42:22+09:00
2022,공통,한국사,61회심화,48,,현대,자료 제시형,단일 호소문,"광주, 공수 부대, 발포 명령",유네스코 세계기록유산 등재,output/images/hancert/2022_공통_한국사_61회심화_48.png,input/pdf/한능검/(61회)한국사(심화)검사지.pdf,2026-07-12T22:42:22+09:00
2022,공통,한국사,61회심화,49,,현대,자료 제시형,연설문·OECD,"OECD 회원국, 시장경제 발전",금융실명제 실시,output/images/hancert/2022_공통_한국사_61회심화_49.png,input/pdf/한능검/(61회)한국사(심화)검사지.pdf,2026-07-12T22:42:22+09:00
2022,공통,한국사,61회심화,50,,현대,영상자료형,TV 뉴스·금강산 관광,"정주영 소 떼 방북, 금강산 관광 출항",6·15 남북 공동 선언,output/images/hancert/2022_공통_한국사_61회심화_50.png,input/pdf/한능검/(61회)한국사(심화)검사지.pdf,2026-07-12T22:42:22+09:00
2023,공통,한국사,62회심화,1,,삼국시대 이전,자료 제시형,문화상품 공모 포스터,"민무늬 토기, 비파형 동검, 고인돌, 사유재산·계급",반달 돌칼로 벼 수확,output/images/hancert/2023_공통_한국사_62회심화_1.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,2,,삼국시대 이전,영상자료형,생방송·대화창·지도,"쑹화강, 영고, 명마·적옥·담비, 형사취수",제가·사출도 통치,output/images/hancert/2023_공통_한국사_62회심화_2.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,3,,삼국시대,계획서형,답사 경로 안내,봉황동·수로왕릉·대성동·구지봉·파사석탑,덩이쇠 화폐 사용,output/images/hancert/2023_공통_한국사_62회심화_3.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,4,,삼국시대,계획서형,다큐멘터리 기획안,"고국원왕 전사, 전진 불교, 태학",율령 반포·통치 체제 정비,output/images/hancert/2023_공통_한국사_62회심화_4.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,5,,삼국시대,자료 제시형,유물 이야기·탑 선지,"금제 사리봉영기, 사택적덕, 미륵사",미륵사지 석탑,output/images/hancert/2023_공통_한국사_62회심화_5.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,6,,삼국시대,자료 제시형,복합 문헌·시기 사이,"계백 황산벌, 검모잠·안승",복신·도침·부여풍 추대,output/images/hancert/2023_공통_한국사_62회심화_6.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,7,,남북국시대,실내전시형,기획 전시·상경성,"고구려·당·말갈·서역 문화, 상경성",주자감 설치,output/images/hancert/2023_공통_한국사_62회심화_7.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,8,,남북국시대,계획서형,웹툰 기획안,"김흠돌 난, 국학, 9주 정비",관료전 지급·녹읍 폐지,output/images/hancert/2023_공통_한국사_62회심화_8.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,9,,남북국시대,자료 제시형,지도 앱·유적,"적산 법화원, 무령군 소장, 흥덕왕",청해진 해상 무역,output/images/hancert/2023_공통_한국사_62회심화_9.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,10,,고려,자료 제시형,고문헌,"천덕전, 신라왕 신하 청, 김부 식읍",흑창 설치,output/images/hancert/2023_공통_한국사_62회심화_10.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,11,,조선,자료 제시형,전지·문헌,"공험진, 윤관 9성, 선춘점",경성·경원 무역소(태종),output/images/hancert/2023_공통_한국사_62회심화_11.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,12,,고려,답사형,유적 현장 해설,"통도사 국장생 석표, 상서호부, 국사·왕사",삼한통보·해동통보,output/images/hancert/2023_공통_한국사_62회심화_12.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,13,,고려,실내전시형,특별전 초대글,"상감청자, 청동 정병, 금동 침통",고려 문화유산(보기 선택),output/images/hancert/2023_공통_한국사_62회심화_13.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,14,,고려,역사 장면형,장면 대화·연표,"양규, 서희 담판, 성종·현종",강조의 정변,output/images/hancert/2023_공통_한국사_62회심화_14.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,15,,고려,자료 제시형,단일 문헌,"제국 대장 공주, 잣·인삼, 원 간섭",변발·호복 유행,output/images/hancert/2023_공통_한국사_62회심화_15.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,16,,고려,자료 제시형,단일 문헌,"조위총, 중방, 서경",정중부·이의방 정변,output/images/hancert/2023_공통_한국사_62회심화_16.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,17,,고려,자료 제시형,단일 문헌,"야별초, 신의군, 삼별초",개경 환도 반발 항쟁,output/images/hancert/2023_공통_한국사_62회심화_17.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,18,,고려,자료 제시형,초상화·인물,"목은 이색, 삼은, 성리학",성균관 대사성·정몽주 천거,output/images/hancert/2023_공통_한국사_62회심화_18.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,19,,조선,영상자료형,한국사 채널,"광통교, 왕자의 난, 신덕왕후 능",혼일강리역대국도지도,output/images/hancert/2023_공통_한국사_62회심화_19.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,20,,조선,자료 제시형,문헌·기구,"은대조례, 흥선 대원군, 은대",왕명 출납(승정원),output/images/hancert/2023_공통_한국사_62회심화_20.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,21,,조선,자료 제시형,인물 통합 검색,"보한재, 훈민정음 해례, 계유정난, 원상",해동제국기 저술,output/images/hancert/2023_공통_한국사_62회심화_21.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,22,,조선,역사 신문형,신문 지면,"관현맹, 박연, 여민락, 세종",삼강행실도 편찬,output/images/hancert/2023_공통_한국사_62회심화_22.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,23,,조선,카드형,직업 소개 카드,"선혜청, 공가, 공인",대동법 실시,output/images/hancert/2023_공통_한국사_62회심화_23.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,24,,조선,자료 제시형,성곽 지도,"한양도성, 4대문·4소문",정봉수 항전(옳지 않음·용골산성),output/images/hancert/2023_공통_한국사_62회심화_24.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,25,,조선,자료 제시형,고문헌,"권율 행주산성, 선조수정실록",정유재란 개시,output/images/hancert/2023_공통_한국사_62회심화_25.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,26,,조선,대화형,2인 대화·벽서,"양재역 벽서, 이기, 명종",을사사화,output/images/hancert/2023_공통_한국사_62회심화_26.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,27,,조선,대화형,2인 대화·유적,"화성, 행궁, 장용영, 서장대","포루·공심돈·거중기(ㄴ,ㄹ)",output/images/hancert/2023_공통_한국사_62회심화_27.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,28,,조선,자료 제시형,복합 문헌,"지구전설, 허생전, 실학",연행사·연행록,output/images/hancert/2023_공통_한국사_62회심화_28.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,29,,조선,자료 제시형,풍속화·민화,"책가도, 민화 유행",벽란도 송상(옳지 않음·고려),output/images/hancert/2023_공통_한국사_62회심화_29.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,30,,개항기,메신저형,SNS 게시·연표,"광성보, 어재연, 신미양요",(라) 오페르트~척화비 사이,output/images/hancert/2023_공통_한국사_62회심화_30.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,31,,개항기,자료 제시형,삽화·해설,"파리 만국박람회 한국관, 대한제국, 광무개혁",관립 의학교·광제원,output/images/hancert/2023_공통_한국사_62회심화_31.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,32,,개항기,자료 제시형,과정 지도,"고부 봉기, 전주 화약, 우금치, 동학",남접·북접 연합,output/images/hancert/2023_공통_한국사_62회심화_32.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,33,,개항기,자료 제시형,표석·장소,"조미수호통상조약, 청 알선",보빙사 파견,output/images/hancert/2023_공통_한국사_62회심화_33.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,34,,개항기,수업형,교실·전자칠판,"태극서관, 대성학교, 이승훈",안창호·양기탁 비밀결사(신민회),output/images/hancert/2023_공통_한국사_62회심화_34.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,35,,개항기,인터뷰형,1인칭 회고,"육영공원, 헤이그, 대한제국 멸망사",사민필지 집필,output/images/hancert/2023_공통_한국사_62회심화_35.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,36,,개항기,대화형,부자 대화,"제중원 의학교, 관민공동회, 독립협회",중추원 개편·의회 설립 추진,output/images/hancert/2023_공통_한국사_62회심화_36.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,37,,일제강점기,자료 제시형,복합 문헌·시기 사이,"정우회 선언, 신간회 전체대회",광주 학생 항일 운동,output/images/hancert/2023_공통_한국사_62회심화_37.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,38,,일제강점기,자료 제시형,지도·인물,"박용만, 대조선 국민군단, 한인 소년병 학교",하와이,output/images/hancert/2023_공통_한국사_62회심화_38.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,39,,일제강점기,자료 제시형,인물 카드 비교,"양세봉·조선혁명군, 지청천·한국독립군·광복군",대전자령 전투 승리(나),output/images/hancert/2023_공통_한국사_62회심화_39.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,40,,일제강점기,자료 제시형,동상·전시 동원,"부평 조병창, 중일전쟁 이후 강제 동원",식량 배급·미곡 공출,output/images/hancert/2023_공통_한국사_62회심화_40.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,41,,일제강점기,자료 제시형,사진·단체,"한국 혁명 여성 동맹, 충칭, 임시정부",삼균주의 건국강령,output/images/hancert/2023_공통_한국사_62회심화_41.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,42,,현대,대화형,2인 대화·백비,"제주 4·3, 단독 선거 반대, 토벌",희생자 명예회복 특별법,output/images/hancert/2023_공통_한국사_62회심화_42.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,43,,현대,자료 제시형,추모 편지,"국민보도연맹, 6·25 전쟁",인천 상륙 작전,output/images/hancert/2023_공통_한국사_62회심화_43.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,44,,현대,대화형,2인 대화,"내각책임제 개헌, 허정 과도정부",민의원·참의원 양원제,output/images/hancert/2023_공통_한국사_62회심화_44.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,45,,현대,자료 제시형,실감 콘텐츠 화면,"포항제철, 석유파동, 박정희 정부",광주 대단지 이주민 시위,output/images/hancert/2023_공통_한국사_62회심화_45.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
2023,공통,한국사,62회심화,46,,현대,수업형,온라인 협동 수업,"임을 위한 행진곡, 윤상원·박기순, 5·18",신군부 계엄 확대·무력 진압 저항,output/images/hancert/2023_공통_한국사_62회심화_46.png,input/pdf/한능검/(62회)한국사(심화)검사지.pdf,2026-07-12T22:42:36+09:00
